DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,CHANGE
24-Feb-2026,101.82,103.75,94.89,96.21,"14,096,419",-5.61
25-Feb-2026,97,98,92.5,93.29,"9,283,892",-2.92
26-Feb-2026,93.29,98,90,96.67,"12,610,870",3.38
27-Feb-2026,96.37,97.4,93,95,"5,956,379",-1.67
02-Mar-2026,85.5,88.5,85.5,85.5,"14,033,928",-9.5
03-Mar-2026,79,86.5,79,84.54,"18,735,179",-0.96
04-Mar-2026,83.01,86.3,81.1,84.06,"11,666,790",-0.48
05-Mar-2026,84.1,87.1,83.01,86.27,"10,829,560",2.21
06-Mar-2026,86,86,82.8,84.26,"11,055,952",-2.01
09-Mar-2026,77.55,77.55,75.83,75.83,"2,284,792",-8.43
10-Mar-2026,83.41,83.41,79,80.61,"11,429,715",4.78
11-Mar-2026,82.01,83.5,79.55,80.57,"9,133,915",-0.04
12-Mar-2026,78.99,78.99,77,77.67,"6,208,356",-2.9
13-Mar-2026,77,79.6,76.53,78.99,"4,685,506",1.32
16-Mar-2026,79.2,81.8,77.21,78.63,"8,195,712",-0.36
17-Mar-2026,79,81.2,78.85,79.78,"3,582,631",1.15
18-Mar-2026,80.9,84.31,79.3,83.22,"7,973,035",3.44
19-Mar-2026,81.99,82.5,79.4,82,"6,061,434",-1.22
24-Mar-2026,85,86.5,81.02,81.57,"6,718,854",-0.43
25-Mar-2026,82.39,86.55,82,85.85,"12,853,017",4.28
26-Mar-2026,84.1,84.98,80.08,80.65,"6,267,655",-5.2
27-Mar-2026,80.65,81.5,78.5,79.03,"3,830,577",-1.62
30-Mar-2026,79.8,79.8,71.53,72.87,"9,488,003",-6.16
31-Mar-2026,73.02,75.37,73,73.53,"6,044,143",0.66
01-Apr-2026,75.3,80.88,75.3,78.57,"20,481,330",5.04
02-Apr-2026,74.99,75.64,73,75.36,"5,239,081",-3.21
03-Apr-2026,71.5,74.24,71,73.2,"4,053,201",-2.16
06-Apr-2026,73.21,76.33,71,74.95,"8,451,521",1.75
07-Apr-2026,74.43,76.08,72.85,75.62,"4,375,283",0.67
08-Apr-2026,83.18,83.18,83.18,83.18,"2,332,507",7.56
09-Apr-2026,83.55,89.6,79.25,87.65,"28,894,168",4.47
10-Apr-2026,88.2,94.59,88.2,92.52,"24,901,822",4.87
13-Apr-2026,88,90.49,85.38,86.86,"11,934,463",-5.66
14-Apr-2026,90,94.39,88.5,93.8,"20,991,076",6.94
15-Apr-2026,97,100.8,94.5,95.22,"20,002,955",1.42
16-Apr-2026,96.98,97.56,93,94.17,"12,855,328",-1.05
17-Apr-2026,95.25,96.4,94.01,95.87,"10,916,161",1.7
20-Apr-2026,94,95.87,89.11,93.3,"11,639,947",-2.57
21-Apr-2026,94,94.9,91.2,92.04,"7,119,071",-1.26
22-Apr-2026,90.01,90.47,87.6,88.89,"9,543,226",-3.15
23-Apr-2026,88,88,85.63,86.52,"4,308,587",-2.37
24-Apr-2026,85.02,88.79,82.66,87.57,"8,785,204",1.05
27-Apr-2026,86.55,87.75,83.07,83.87,"5,179,018",-3.7
28-Apr-2026,81.5,82.5,80.25,81.67,"5,364,907",-2.2
29-Apr-2026,81.5,83.85,79.5,80.74,"7,262,367",-0.93
30-Apr-2026,79.25,80.89,74.75,79.61,"12,843,176",-1.13
